date,state,district,pincode,age_0_5,age_5_17,age_17_plus
2025-04-01,Meghalaya,South West Khasi Hills,793119.0,44.0,111.0,38.0
2025-04-01,Chhattisgarh,Bijapur,494447.0,83.0,66.0,66.0
2025-04-01,Assam,Jorhat,785635.0,42.0,36.0,39.0
2025-04-01,Uttar Pradesh,Bahraich,271903.0,87.0,146.0,24.0
2025-04-01,Karnataka,Yadgir,585290.0,242.0,45.0,11.0
2025-04-01,Uttar Pradesh,Lucknow,226021.0,165.0,114.0,11.0
2025-04-01,Assam,Cachar,788118.0,14.0,16.0,19.0
2025-04-01,Gujarat,Rajkot,360002.0,279.0,65.0,43.0
2025-04-01,Jharkhand,Deoghar,815353.0,371.0,342.0,10.0
2025-04-01,Gujarat,Panch Mahals,389001.0,182.0,54.0,59.0
2025-04-01,Maharashtra,Nandurbar,425412.0,237.0,35.0,10.0
2025-04-01,Assam,Golaghat,785603.0,117.0,29.0,12.0
2025-04-01,Meghalaya,West Garo Hills,794101.0,38.0,102.0,41.0
2025-04-01,Rajasthan,Jodhpur,342303.0,164.0,37.0,10.0
2025-04-01,Gujarat,Sabar Kantha,383205.0,62.0,11.0,20.0
2025-04-01,Assam,Sonitpur,784110.0,91.0,100.0,36.0
2025-04-01,Assam,Nagaon,782136.0,50.0,36.0,14.0
2025-04-01,Bihar,Gaya,823001.0,134.0,420.0,12.0
2025-04-01,Uttar Pradesh,Etawah,206001.0,348.0,226.0,16.0
2025-04-01,Karnataka,Bengaluru(Unspecified),560048.0,98.0,27.0,19.0
2025-04-01,Uttar Pradesh,Kanpur Nagar,209402.0,69.0,61.0,20.0
2025-04-01,West Bengal,Jalpaiguri,735132.0,72.0,17.0,10.0
2025-04-01,Gujarat,Gandhinagar,382006.0,24.0,10.0,13.0
2025-04-01,Madhya Pradesh,Jabalpur,482003.0,125.0,23.0,11.0
2025-04-01,Uttar Pradesh,Shamli,247776.0,374.0,151.0,12.0
2025-04-01,Assam,Sivasagar,785685.0,60.0,20.0,164.0
2025-04-01,Delhi,West Delhi,110059.0,974.0,344.0,151.0
2025-04-01,Madhya Pradesh,Barwani,451551.0,497.0,313.0,10.0
2025-04-01,Uttar Pradesh,Lucknow,226016.0,161.0,185.0,15.0
2025-04-01,Assam,Baksa,781360.0,84.0,192.0,73.0
2025-04-01,Meghalaya,South Garo Hills,794107.0,38.0,46.0,26.0
2025-04-01,Uttar Pradesh,Gorakhpur,273001.0,68.0,180.0,23.0
2025-04-01,Gujarat,Botad,364710.0,291.0,21.0,20.0
2025-04-01,Gujarat,Junagadh,362001.0,250.0,27.0,12.0
2025-04-01,Assam,Bongaigaon,783381.0,12.0,11.0,13.0
2025-04-01,Gujarat,Porbandar,360579.0,62.0,10.0,20.0
2025-04-01,Assam,Sivasagar,785686.0,31.0,16.0,55.0
2025-04-01,Uttar Pradesh,Balrampur,271208.0,123.0,201.0,10.0
2025-04-01,Uttar Pradesh,Varanasi,221002.0,147.0,175.0,10.0
2025-04-01,Madhya Pradesh,Morena,476115.0,155.0,87.0,25.0
2025-04-01,Uttar Pradesh,Bara Banki,225301.0,172.0,72.0,10.0
2025-04-01,Assam,Cachar,788002.0,69.0,31.0,19.0
2025-04-01,Madhya Pradesh,Shivpuri,473880.0,64.0,48.0,13.0
2025-04-01,Uttarakhand,Nainital,263139.0,488.0,66.0,48.0
2025-04-01,Maharashtra,Beed,431122.0,379.0,52.0,19.0
2025-04-01,Rajasthan,Jaipur,302001.0,128.0,39.0,13.0
2025-04-01,Gujarat,Sabar Kantha,383255.0,82.0,27.0,12.0
2025-04-01,Uttar Pradesh,Shahjahanpur,242001.0,725.0,385.0,17.0
2025-04-01,Karnataka,Bengaluru(Unspecified),560064.0,325.0,45.0,40.0
2025-04-01,Assam,Jorhat,785630.0,38.0,22.0,16.0
2025-04-01,Gujarat,Jamnagar,361006.0,125.0,24.0,16.0
2025-04-01,Maharashtra,Chandrapur,442401.0,193.0,18.0,10.0
2025-04-01,Chhattisgarh,Durg,491001.0,336.0,38.0,10.0
2025-04-01,Karnataka,Yadgir,585202.0,294.0,44.0,10.0
2025-04-01,Telangana,Ranga Reddy,500032.0,27.0,14.0,13.0
2025-04-01,Madhya Pradesh,Morena,476001.0,479.0,160.0,25.0
2025-04-01,Rajasthan,Sirohi,307026.0,279.0,148.0,47.0
2025-04-01,West Bengal,Alipurduar,735204.0,18.0,36.0,16.0
2025-04-01,Uttar Pradesh,Saharanpur,247001.0,1136.0,436.0,19.0
2025-04-01,Assam,Baksa,781344.0,31.0,29.0,16.0
2025-04-01,Uttar Pradesh,Kanpur Nagar,209401.0,43.0,70.0,23.0
2025-04-01,Delhi,South West Delhi,110061.0,50.0,20.0,11.0
2025-04-01,Gujarat,Surat,395005.0,119.0,20.0,22.0
2025-04-01,Assam,Kamrup Metro,782403.0,45.0,12.0,14.0
2025-04-01,Assam,Kamrup Metro,781012.0,20.0,34.0,26.0
2025-04-01,Rajasthan,Dholpur,328021.0,290.0,98.0,13.0
2025-04-01,Uttar Pradesh,Gonda,271311.0,61.0,45.0,12.0
2025-04-01,Gujarat,Rajkot,360055.0,125.0,19.0,13.0
2025-04-01,Assam,Nagaon,782124.0,331.0,125.0,12.0
2025-04-01,Meghalaya,East Jaintia Hills,793160.0,234.0,255.0,86.0
2025-04-01,Uttar Pradesh,Bareilly,243201.0,1264.0,288.0,11.0
2025-04-01,Gujarat,Morbi,363650.0,89.0,10.0,12.0
2025-04-01,Rajasthan,Bundi,323022.0,60.0,36.0,14.0
2025-04-01,Maharashtra,Solapur,413304.0,278.0,38.0,21.0
2025-04-01,Assam,Dhubri,783334.0,212.0,102.0,11.0
2025-04-01,Assam,Dhubri,783337.0,56.0,46.0,10.0
2025-04-01,Uttar Pradesh,Sitapur,261201.0,568.0,282.0,14.0
2025-04-01,Gujarat,Gandhinagar,382016.0,48.0,17.0,10.0
2025-04-01,Gujarat,Kachchh,370165.0,70.0,126.0,16.0
2025-04-01,Bihar,Bhagalpur,812005.0,329.0,296.0,16.0
2025-04-01,Delhi,South West Delhi,110045.0,314.0,95.0,22.0
2025-04-01,Uttar Pradesh,Gorakhpur,273015.0,102.0,188.0,10.0
2025-04-01,Jharkhand,Dumka,814119.0,34.0,32.0,23.0
2025-04-01,Uttar Pradesh,Bulandshahr,203001.0,377.0,295.0,32.0
2025-04-01,Bihar,Patna,800001.0,75.0,265.0,74.0
2025-04-01,Meghalaya,West Jaintia Hills,793161.0,30.0,96.0,32.0
2025-04-01,Uttar Pradesh,Kanpur Nagar,208021.0,174.0,169.0,11.0
2025-04-01,Punjab,Ludhiana,141010.0,144.0,77.0,23.0
2025-04-01,Bihar,Gaya,824233.0,63.0,317.0,13.0
2025-04-01,Gujarat,Patan,384245.0,96.0,14.0,21.0
2025-04-01,Madhya Pradesh,Chhatarpur,471405.0,178.0,103.0,10.0
2025-04-01,Assam,Cachar,788116.0,78.0,35.0,33.0
2025-04-01,Karnataka,Bengaluru(Unspecified),560087.0,131.0,28.0,34.0
2025-04-01,Madhya Pradesh,Ashok Nagar,473446.0,76.0,53.0,13.0
2025-04-01,Uttar Pradesh,Sultanpur,228001.0,262.0,195.0,23.0
2025-04-01,Gujarat,Dahod,389140.0,57.0,45.0,29.0
2025-04-01,Assam,Karbi Anglong,782480.0,126.0,338.0,134.0
2025-04-01,Uttar Pradesh,Shahjahanpur,242221.0,469.0,248.0,30.0
2025-04-01,Haryana,Faridabad,121004.0,1047.0,215.0,15.0
2025-04-01,Rajasthan,Bikaner,334001.0,552.0,261.0,16.0
2025-04-01,Delhi,South West Delhi,110037.0,126.0,65.0,11.0
2025-04-01,Assam,Nalbari,781335.0,11.0,15.0,30.0
2025-04-01,Nagaland,Phek,797108.0,83.0,112.0,11.0
2025-04-01,Gujarat,Banas Kantha,385575.0,83.0,50.0,67.0
2025-04-01,Madhya Pradesh,Raisen,464886.0,119.0,44.0,10.0
2025-04-01,Uttar Pradesh,Shrawasti,271831.0,207.0,307.0,11.0
2025-04-01,Gujarat,Kheda,387620.0,109.0,29.0,63.0
2025-04-01,Delhi,East Delhi,110092.0,676.0,221.0,15.0
2025-04-01,Uttar Pradesh,Lucknow,226020.0,180.0,174.0,12.0
2025-04-01,Karnataka,Bengaluru(Unspecified),560102.0,61.0,12.0,22.0
2025-04-01,Bihar,Sitamarhi,843330.0,166.0,117.0,182.0
2025-04-01,Madhya Pradesh,Katni,483770.0,236.0,24.0,10.0
2025-04-01,Gujarat,Kachchh,370145.0,22.0,26.0,15.0
2025-04-01,Madhya Pradesh,Jhabua,457661.0,247.0,212.0,29.0
2025-04-01,Uttar Pradesh,Kheri,262907.0,70.0,58.0,10.0
2025-04-01,Assam,Kamrup,781123.0,42.0,32.0,13.0
2025-04-01,Gujarat,Banas Kantha,385110.0,101.0,186.0,52.0
2025-04-01,Tripura,Unakoti,799263.0,19.0,16.0,15.0
2025-04-01,Delhi,North West Delhi,110034.0,295.0,101.0,13.0
2025-04-01,Madhya Pradesh,Indore,452002.0,217.0,38.0,10.0
2025-04-01,Bihar,Madhubani,847232.0,143.0,111.0,17.0
2025-04-01,Madhya Pradesh,Chhatarpur,471625.0,105.0,39.0,10.0
2025-04-01,Meghalaya,West Khasi Hills,793120.0,323.0,858.0,487.0
2025-04-01,Assam,Kamrup Metro,781020.0,21.0,45.0,18.0
2025-04-01,Uttar Pradesh,Sitapur,261203.0,456.0,194.0,20.0
2025-04-01,Madhya Pradesh,Bhopal,462003.0,138.0,24.0,10.0
2025-04-01,Bihar,Muzaffarpur,842002.0,219.0,228.0,18.0
2025-04-01,Assam,Udalguri,784509.0,128.0,112.0,45.0
2025-04-01,Gujarat,Surat,394230.0,66.0,25.0,25.0
2025-04-01,Gujarat,Banas Kantha,385001.0,204.0,64.0,75.0
2025-04-01,Punjab,Ludhiana,142026.0,102.0,17.0,12.0
2025-04-01,Punjab,Amritsar,143110.0,71.0,23.0,14.0
2025-04-01,Maharashtra,Mumbai Suburban,400070.0,135.0,34.0,22.0
2025-04-01,Rajasthan,Dungarpur,314030.0,66.0,83.0,13.0
2025-04-01,Madhya Pradesh,Khargone,451335.0,39.0,15.0,10.0
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,201306.0,222.0,223.0,15.0
2025-04-01,Gujarat,Panch Mahals,389115.0,111.0,11.0,20.0
2025-04-01,Assam,Cachar,788011.0,25.0,13.0,11.0
2025-04-01,Assam,Charaideo,785689.0,22.0,10.0,58.0
2025-04-01,Uttar Pradesh,Aligarh,202001.0,1066.0,643.0,58.0
2025-04-01,Meghalaya,South Garo Hills,794103.0,29.0,147.0,97.0
2025-04-01,Bihar,Patna,800014.0,29.0,74.0,33.0
2025-04-01,Telangana,Ranga Reddy,500005.0,132.0,11.0,15.0
2025-04-01,Uttar Pradesh,Chandauli,232101.0,195.0,192.0,41.0
2025-04-01,Bihar,Gaya,824232.0,155.0,434.0,13.0
2025-04-01,Maharashtra,Solapur,413401.0,179.0,18.0,11.0
2025-04-01,Uttar Pradesh,Maharajganj,273164.0,385.0,306.0,33.0
2025-04-01,Chhattisgarh,Bijapur,494444.0,314.0,69.0,60.0
2025-04-01,Meghalaya,West Garo Hills,794103.0,198.0,347.0,137.0
2025-04-01,Uttar Pradesh,Agra,283201.0,138.0,64.0,16.0
2025-04-01,Rajasthan,Bharatpur,321204.0,240.0,37.0,10.0
2025-04-01,Madhya Pradesh,Gwalior,475110.0,313.0,172.0,46.0
2025-04-01,Uttar Pradesh,Mainpuri,205261.0,78.0,45.0,11.0
2025-04-01,Assam,Lakhimpur,784160.0,43.0,76.0,18.0
2025-04-01,Assam,Cachar,788003.0,48.0,31.0,16.0
2025-04-01,Maharashtra,Thane,421306.0,220.0,98.0,11.0
2025-04-01,Assam,Jorhat,785001.0,50.0,31.0,21.0
2025-04-01,Bihar,Purbi Champaran,845433.0,190.0,206.0,20.0
2025-04-01,Jharkhand,Godda,814153.0,79.0,46.0,11.0
2025-04-01,Assam,Kokrajhar,783370.0,236.0,174.0,10.0
2025-04-01,Meghalaya,East Khasi Hills,793004.0,50.0,76.0,17.0
2025-04-01,Meghalaya,Ri Bhoi,781131.0,22.0,152.0,17.0
2025-04-01,Uttar Pradesh,Muzaffarnagar,251002.0,251.0,115.0,13.0
2025-04-01,Uttar Pradesh,Siddharthnagar,272153.0,333.0,423.0,17.0
2025-04-01,Delhi,West Delhi,110018.0,275.0,96.0,32.0
2025-04-01,West Bengal,Uttar Dinajpur,733129.0,333.0,106.0,59.0
2025-04-01,Uttar Pradesh,Bareilly,243001.0,545.0,273.0,29.0
2025-04-01,Assam,Golaghat,785702.0,86.0,73.0,36.0
2025-04-01,Assam,Hojai,782446.0,317.0,86.0,25.0
2025-04-01,Maharashtra,Thane,400612.0,398.0,163.0,29.0
2025-04-01,Madhya Pradesh,Datia,475661.0,237.0,55.0,10.0
2025-04-01,Bihar,Madhubani,847108.0,155.0,239.0,25.0
2025-04-01,Tripura,West Tripura,799045.0,78.0,34.0,13.0
2025-04-01,Assam,Cachar,788114.0,80.0,34.0,25.0
2025-04-01,Telangana,Medchal–Malkajgiri,500072.0,76.0,25.0,15.0
2025-04-01,Assam,Darrang,784514.0,56.0,32.0,26.0
2025-04-01,Gujarat,Gandhinagar,382610.0,17.0,10.0,13.0
2025-04-01,Gujarat,Patan,385360.0,79.0,30.0,32.0
2025-04-01,Madhya Pradesh,Katni,483332.0,117.0,16.0,10.0
2025-04-01,Meghalaya,West Jaintia Hills,793109.0,86.0,167.0,29.0
2025-04-01,Gujarat,Patan,384151.0,120.0,19.0,41.0
2025-04-01,Meghalaya,East Khasi Hills,793110.0,168.0,538.0,175.0
2025-04-01,Madhya Pradesh,Sagar,470001.0,183.0,26.0,12.0
2025-04-01,Assam,Barpeta,781313.0,75.0,37.0,12.0
2025-04-01,Assam,Sivasagar,785640.0,77.0,30.0,45.0
2025-04-01,Assam,Marigaon,782121.0,97.0,64.0,13.0
2025-04-01,Karnataka,Bengaluru(Unspecified),560092.0,74.0,13.0,14.0
2025-04-01,Madhya Pradesh,Sheopur,476337.0,172.0,125.0,13.0
2025-04-01,Uttar Pradesh,Sitapur,261208.0,240.0,144.0,14.0
2025-04-01,Assam,Dibrugarh,786001.0,40.0,35.0,34.0
2025-04-01,Gujarat,Dahod,389152.0,65.0,79.0,55.0
2025-04-01,Gujarat,Arvalli,383315.0,76.0,14.0,19.0
2025-04-01,Uttar Pradesh,Kheri,262903.0,78.0,82.0,10.0
2025-04-01,Gujarat,Surendranagar,363427.0,58.0,13.0,10.0
2025-04-01,Assam,Kamrup Metro,781007.0,10.0,20.0,12.0
2025-04-01,Gujarat,Panch Mahals,389365.0,69.0,30.0,21.0
2025-04-01,West Bengal,Malda,732124.0,306.0,80.0,10.0
2025-04-01,Gujarat,Amreli,365560.0,125.0,11.0,28.0
2025-04-01,Meghalaya,West Garo Hills,794109.0,156.0,126.0,62.0
2025-04-01,Nagaland,Phek,797107.0,74.0,156.0,11.0
2025-04-01,Meghalaya,South Garo Hills,794102.0,58.0,288.0,82.0
2025-04-01,Assam,Baksa,781367.0,94.0,121.0,31.0
2025-04-01,Rajasthan,Alwar,301405.0,138.0,37.0,13.0
2025-04-01,Assam,Cachar,788120.0,123.0,35.0,18.0
2025-04-01,Maharashtra,Hingoli,431701.0,133.0,11.0,20.0
2025-04-01,Rajasthan,Jaipur,303012.0,144.0,37.0,11.0
2025-04-01,Bihar,Purbi Champaran,845415.0,148.0,193.0,12.0
2025-04-01,Uttar Pradesh,Kanpur Dehat,209204.0,81.0,58.0,23.0
2025-04-01,Uttar Pradesh,Ambedkar Nagar,224122.0,159.0,143.0,10.0
2025-04-01,Gujarat,Gir Somnath,362720.0,190.0,21.0,33.0
2025-04-01,Gujarat,Gir Somnath,362150.0,149.0,24.0,17.0
2025-04-01,Gujarat,Gir Somnath,362510.0,157.0,31.0,11.0
2025-04-01,Tamil Nadu,Madurai,625017.0,94.0,10.0,11.0
2025-04-01,Uttar Pradesh,Pilibhit,262122.0,598.0,260.0,20.0
2025-04-01,Haryana,Faridabad,121002.0,244.0,75.0,10.0
2025-04-01,Mizoram,Champhai,796321.0,275.0,76.0,17.0
2025-04-01,Gujarat,Dahod,389382.0,26.0,21.0,55.0
2025-04-01,Madhya Pradesh,Dhar,454660.0,101.0,27.0,10.0
2025-04-01,Gujarat,Valsad,396001.0,135.0,21.0,10.0
2025-04-01,Jharkhand,Pakur,816107.0,579.0,372.0,11.0
2025-04-01,Assam,Baksa,781315.0,114.0,32.0,18.0
2025-04-01,Bihar,Patna,801503.0,119.0,243.0,20.0
2025-04-01,Bihar,Vaishali,844504.0,270.0,217.0,10.0
2025-04-01,Assam,Cachar,788101.0,77.0,46.0,14.0
2025-04-01,Madhya Pradesh,Shivpuri,473551.0,193.0,105.0,51.0
2025-04-01,Bihar,Purbi Champaran,845305.0,73.0,112.0,17.0
2025-04-01,Uttar Pradesh,Lucknow,226003.0,297.0,270.0,27.0
2025-04-01,Rajasthan,Jalore,343029.0,207.0,84.0,41.0
2025-04-01,Assam,Tinsukia,786183.0,28.0,10.0,29.0
2025-04-01,Assam,Udalguri,784114.0,47.0,29.0,36.0
2025-04-01,West Bengal,Uttar Dinajpur,733123.0,158.0,29.0,10.0
2025-04-01,Assam,Baksa,781368.0,46.0,71.0,30.0
2025-04-01,Madhya Pradesh,Vidisha,464221.0,454.0,57.0,23.0
2025-04-01,Assam,Tinsukia,786125.0,41.0,74.0,80.0
2025-04-01,Karnataka,Bengaluru(Unspecified),560083.0,162.0,30.0,12.0
2025-04-01,West Bengal,Darjeeling,734013.0,49.0,18.0,13.0
2025-04-01,Gujarat,Banas Kantha,385535.0,367.0,253.0,120.0
2025-04-01,Gujarat,Valsad,396065.0,346.0,83.0,80.0
2025-04-01,Uttar Pradesh,Gorakhpur,273007.0,77.0,114.0,12.0
2025-04-01,Gujarat,Surendranagar,363310.0,145.0,52.0,42.0
2025-04-01,Assam,Sribhumi,788723.0,155.0,77.0,15.0
2025-04-01,Uttar Pradesh,Bahraich,271801.0,219.0,131.0,24.0
2025-04-01,Uttar Pradesh,Bahraich,271870.0,43.0,41.0,15.0
2025-04-01,Assam,Darrang,784146.0,90.0,47.0,36.0
2025-04-01,Rajasthan,Jaipur,302002.0,367.0,64.0,26.0
2025-04-01,Meghalaya,East Khasi Hills,793111.0,40.0,157.0,44.0
2025-04-01,Karnataka,Bengaluru(Unspecified),560091.0,343.0,21.0,21.0
2025-04-01,Meghalaya,East Jaintia Hills,793200.0,200.0,510.0,197.0
2025-04-01,Gujarat,Gir Somnath,362550.0,70.0,28.0,11.0
2025-04-01,Assam,Biswanath,784176.0,75.0,66.0,22.0
2025-04-01,Assam,Marigaon,782105.0,89.0,96.0,20.0
2025-04-01,Uttarakhand,Dehradun,248001.0,510.0,138.0,26.0
2025-04-01,Gujarat,Kheda,387630.0,77.0,13.0,11.0
2025-04-01,Gujarat,Sabar Kantha,383270.0,79.0,60.0,32.0
2025-04-01,Assam,Darrang,784115.0,136.0,85.0,76.0
2025-04-01,Assam,Dhubri,783349.0,123.0,99.0,24.0
2025-04-01,Bihar,Purbi Champaran,845302.0,239.0,335.0,26.0
2025-04-01,Assam,Udalguri,784510.0,24.0,36.0,12.0
2025-04-01,Karnataka,Bengaluru(Unspecified),560035.0,105.0,30.0,50.0
2025-04-01,Meghalaya,East Khasi Hills,793012.0,23.0,180.0,90.0
2025-04-01,Assam,Biswanath,784174.0,29.0,48.0,10.0
2025-04-01,Gujarat,Patan,384265.0,208.0,36.0,49.0
2025-04-01,Uttar Pradesh,Mainpuri,205262.0,123.0,107.0,11.0
2025-04-01,Madhya Pradesh,Burhanpur,450332.0,111.0,31.0,11.0
2025-04-01,Meghalaya,East Khasi Hills,793009.0,68.0,339.0,141.0
2025-04-01,Punjab,Amritsar,143001.0,888.0,186.0,40.0
2025-04-01,Madhya Pradesh,Indore,452001.0,396.0,105.0,27.0
2025-04-01,Uttar Pradesh,Kaushambi,212213.0,63.0,39.0,11.0
2025-04-01,Uttar Pradesh,Gorakhpur,273008.0,61.0,93.0,24.0
2025-04-01,Uttar Pradesh,Bahraich,271865.0,287.0,322.0,61.0
2025-04-01,Maharashtra,Pune,410405.0,39.0,11.0,19.0
2025-04-01,Karnataka,Bengaluru(Unspecified),560093.0,66.0,20.0,12.0
2025-04-01,Assam,Sribhumi,788724.0,163.0,122.0,12.0
2025-04-01,Assam,Darrang,784190.0,139.0,40.0,14.0
2025-04-01,Meghalaya,West Garo Hills,794005.0,76.0,151.0,64.0
2025-04-01,Uttar Pradesh,Bahraich,271902.0,106.0,158.0,32.0
2025-04-01,Assam,Dima Hasao,788830.0,27.0,57.0,19.0
2025-04-01,Gujarat,Banas Kantha,385540.0,24.0,14.0,12.0
2025-04-01,Bihar,Patna,803201.0,114.0,297.0,14.0
2025-04-01,Assam,Golaghat,785705.0,65.0,88.0,13.0
2025-04-01,Madhya Pradesh,Jhabua,457779.0,219.0,160.0,19.0
2025-04-01,Madhya Pradesh,Burhanpur,450221.0,91.0,29.0,18.0
2025-04-01,Meghalaya,North Garo Hills,794108.0,47.0,190.0,76.0
2025-04-01,Assam,Hailakandi,788164.0,38.0,13.0,13.0
2025-04-01,Punjab,Ludhiana,141015.0,130.0,80.0,18.0
2025-04-01,Karnataka,Bengaluru(Unspecified),560016.0,210.0,48.0,45.0
2025-04-01,Gujarat,Banas Kantha,385565.0,119.0,84.0,96.0
2025-04-01,Maharashtra,Nanded,431715.0,188.0,24.0,12.0
2025-04-01,Jammu And Kashmir,Poonch,185121.0,142.0,59.0,10.0
2025-04-01,Assam,Goalpara,783129.0,257.0,93.0,131.0
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,201301.0,602.0,503.0,55.0
2025-04-01,Bihar,Jehanabad,804408.0,37.0,114.0,13.0
2025-04-01,Madhya Pradesh,Burhanpur,450331.0,345.0,95.0,71.0
2025-04-01,Uttar Pradesh,Gonda,271503.0,223.0,126.0,17.0
2025-04-01,Uttar Pradesh,Jalaun,285203.0,61.0,32.0,10.0
2025-04-01,Bihar,Patna,800008.0,53.0,185.0,45.0
2025-04-01,Bihar,Jehanabad,804418.0,16.0,76.0,21.0
2025-04-01,Maharashtra,Thane,421301.0,360.0,124.0,12.0
2025-04-01,Assam,Kamrup,781366.0,57.0,38.0,17.0
2025-04-01,Uttar Pradesh,Kanpur Dehat,209303.0,204.0,122.0,10.0
2025-04-01,Uttar Pradesh,Etah,207001.0,724.0,354.0,13.0
2025-04-01,Uttar Pradesh,Meerut,250002.0,809.0,355.0,22.0
2025-04-01,Gujarat,Vadodara,390011.0,58.0,16.0,13.0
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,201310.0,126.0,219.0,14.0
2025-04-01,Assam,Sivasagar,785697.0,52.0,17.0,12.0
2025-04-01,Madhya Pradesh,Chhatarpur,471301.0,87.0,38.0,10.0
2025-04-01,Assam,Sribhumi,788737.0,67.0,105.0,10.0
2025-04-01,Bihar,Patna,800004.0,22.0,85.0,19.0
2025-04-01,Tripura,West Tripura,799035.0,68.0,31.0,12.0
2025-04-01,Assam,Dibrugarh,786602.0,18.0,21.0,44.0
2025-04-01,Uttar Pradesh,Sitapur,261205.0,381.0,231.0,28.0
2025-04-01,Chhattisgarh,Raipur,493225.0,299.0,12.0,11.0
2025-04-01,Gujarat,Surendranagar,363440.0,79.0,28.0,10.0
2025-04-01,Rajasthan,Baran,325205.0,255.0,37.0,15.0
2025-04-01,Rajasthan,Sirohi,307024.0,70.0,62.0,20.0
2025-04-01,Assam,Tinsukia,786190.0,38.0,34.0,11.0
2025-04-01,Uttar Pradesh,Lucknow,226017.0,169.0,209.0,11.0
2025-04-01,Punjab,Ludhiana,141008.0,419.0,181.0,20.0
2025-04-01,Uttar Pradesh,Mainpuri,205247.0,81.0,83.0,14.0
2025-04-01,Punjab,Sangrur,148001.0,145.0,11.0,10.0
2025-04-01,Rajasthan,Bundi,323802.0,98.0,18.0,11.0
2025-04-01,Gujarat,Patan,384285.0,91.0,15.0,35.0
2025-04-01,Meghalaya,West Garo Hills,794001.0,67.0,136.0,13.0
2025-04-01,Karnataka,Bengaluru(Unspecified),560024.0,51.0,15.0,10.0
2025-04-01,Rajasthan,Karauli,322230.0,348.0,105.0,12.0
2025-04-01,Gujarat,Mahesana,384325.0,95.0,10.0,14.0
2025-04-01,Bihar,Muzaffarpur,843128.0,228.0,182.0,11.0
2025-04-01,Assam,Tinsukia,786171.0,63.0,58.0,50.0
2025-04-01,West Bengal,Uttar Dinajpur,733156.0,289.0,89.0,20.0
2025-04-01,Gujarat,Anand,388550.0,29.0,10.0,13.0
2025-04-01,Gujarat,Surat,395006.0,473.0,137.0,26.0
2025-04-01,Assam,Dibrugarh,786613.0,21.0,15.0,20.0
2025-04-01,Bihar,Jehanabad,804417.0,25.0,102.0,14.0
2025-04-01,Nagaland,Longleng,798625.0,131.0,226.0,12.0
2025-04-01,Madhya Pradesh,Dhar,454001.0,253.0,74.0,75.0
2025-04-01,Bihar,Patna,800026.0,13.0,38.0,12.0
2025-04-01,Gujarat,Vadodara,391770.0,44.0,12.0,41.0
2025-04-01,Meghalaya,East Khasi Hills,793019.0,25.0,55.0,62.0
2025-04-01,Chandigarh,Chandigarh,160036.0,86.0,21.0,10.0
2025-04-01,Meghalaya,Ri Bhoi,793102.0,105.0,460.0,196.0
2025-04-01,Madhya Pradesh,Shivpuri,473660.0,53.0,19.0,18.0
2025-04-01,Karnataka,Bengaluru(Unspecified),560100.0,228.0,51.0,31.0
2025-04-01,Uttar Pradesh,Maharajganj,273303.0,159.0,311.0,22.0
2025-04-01,Gujarat,Dahod,389380.0,113.0,19.0,27.0
2025-04-01,Gujarat,Banas Kantha,385120.0,161.0,180.0,58.0
2025-04-01,Gujarat,Surat,395001.0,71.0,14.0,13.0
2025-04-01,Gujarat,Gir Somnath,362560.0,205.0,75.0,15.0
2025-04-01,Madhya Pradesh,Khargone,451332.0,294.0,93.0,12.0
2025-04-01,Madhya Pradesh,Morena,476111.0,271.0,149.0,19.0
2025-04-01,Bihar,Jamui,811314.0,554.0,308.0,20.0
2025-04-01,Sikkim,South Sikkim,737126.0,15.0,23.0,11.0
2025-04-01,Assam,Tinsukia,786181.0,36.0,50.0,22.0
2025-04-01,Meghalaya,Ri Bhoi,793103.0,85.0,360.0,85.0
2025-04-01,Gujarat,Anand,388001.0,107.0,20.0,62.0
2025-04-01,Assam,Cachar,788119.0,86.0,38.0,17.0
2025-04-01,Assam,Hailakandi,788152.0,35.0,28.0,12.0
2025-04-01,Gujarat,Banas Kantha,385505.0,32.0,13.0,13.0
2025-04-01,Jharkhand,Ranchi,835222.0,89.0,77.0,34.0
2025-04-01,Assam,Dima Hasao,788931.0,34.0,36.0,43.0
2025-04-01,Meghalaya,West Jaintia Hills,793151.0,214.0,423.0,291.0
2025-04-01,Assam,Dhemaji,787057.0,53.0,76.0,27.0
2025-04-01,West Bengal,Darjeeling,734003.0,109.0,65.0,13.0
2025-04-01,Madhya Pradesh,Panna,488441.0,107.0,33.0,19.0
2025-04-01,Meghalaya,Ri Bhoi,793105.0,88.0,434.0,184.0
2025-04-01,Uttar Pradesh,Jaunpur,222132.0,45.0,65.0,13.0
2025-04-01,Uttar Pradesh,Bareilly,243505.0,542.0,156.0,12.0
2025-04-01,Tamil Nadu,Kanchipuram,600045.0,81.0,19.0,14.0
2025-04-01,Meghalaya,East Garo Hills,794111.0,247.0,714.0,185.0
2025-04-01,Uttar Pradesh,Balrampur,271604.0,181.0,301.0,12.0
2025-04-01,Assam,Kamrup,781031.0,11.0,12.0,10.0
2025-04-01,Madhya Pradesh,Sheopur,476335.0,37.0,38.0,11.0
2025-04-01,Rajasthan,Jhalawar,326038.0,112.0,49.0,12.0
